,CKSAAGP_postivecharger.postivecharger.gap0,DDE_RR,CKSAAP_LV.gap1,CKSAAP_LF.gap1,CKSAAGP_alphaticr.alphaticr.gap5,PAAC_Xc1.I,CKSAAGP_uncharger.alphaticr.gap5,CKSAAGP_negativecharger.alphaticr.gap4,CTDD_normwaalsvolume.3.residue25,APAAC_Pc1.D,DDE_YP,Z5__18,CTDT_charge.Tr1331,CTDD_hydrophobicity_FASG890101.3.residue75,CTDD_hydrophobicity_CASG920101.3.residue75,GTPC_aromatic.uncharger.alphaticr,GAAC_postivecharge,Z5__41,PAAC_Xc1.S,MSW__7,Z5__39,QSO3_SC_F,CTDD_normwaalsvolume.1.residue25,DDE_MR,CTDD_hydrophobicity_PRAM900101.2.residue0,CTDC_solventaccess.G1,Cougar__1,DDE_KI,CTDD_hydrophobicity_PONP930101.3.residue75,CTDD_hydrophobicity_ENGD860101.1.residue0,ABHPRK__46,CKSAAP_RR.gap2,CKSAAGP_postivecharger.uncharger.gap5,CTDD_hydrophobicity_PRAM900101.2.residue25,APAAC_Pc2.Hydrophilicity.1,CKSAAGP_uncharger.alphaticr.gap1,QSO3_SC_D,ABHPRK__38,CKSAAGP_aromatic.alphaticr.gap5,CTDD_hydrophobicity_FASG890101.2.residue0,CKSAAGP_uncharger.postivecharger.gap0,APAAC_Pc1.M,ABHPRK__60,Ez__16,CKSAAGP_alphaticr.uncharger.gap5,Z3__18,NMBroto_BHAR880101.lag3,MSW__1,ABHPRK__20,CKSAAGP_negativecharger.alphaticr.gap5,MSW__18,Z5__10,ABHPRK__49,NMBroto_BHAR880101.lag2,Z5__42,Z3__16,CKSAAGP_alphaticr.alphaticr.gap3,DDR_H,AAC_F,CTDD_normwaalsvolume.3.residue0,OVPC_Polar,CKSAAGP_alphaticr.negativecharger.gap4,Argos,CKSAAGP_uncharger.postivecharger.gap5,Z3__10,CKSAAGP_postivecharger.alphaticr.gap2,AAC_S,CTDD_hydrophobicity_ARGP820101.3.residue100,CTDD_hydrophobicity_PONP930101.1.residue75,CTDD_hydrophobicity_ARGP820101.1.residue0,CTDD_polarizability.2.residue25,CTDD_hydrophobicity_PONP930101.2.residue100,GTPC_uncharger.uncharger.alphaticr,CTDD_secondarystruct.1.residue0,Z5__11,CTDD_hydrophobicity_CASG920101.3.residue0,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CKSAAGP_postivecharger.alphaticr.gap3,ABHPRK__44,CKSAAGP_uncharger.alphaticr.gap3,CTDD_hydrophobicity_CASG920101.3.residue50,Z5__32,OVP_Aromatic_N1,Ez__15,CKSAAGP_uncharger.alphaticr.gap4,OVP_Polar_N1,MSW__11,Ez__13,AAC_I,CTDD_hydrophobicity_CASG920101.2.residue25,Aliphatic_Index,APAAC_Pc2.Hydrophobicity.1,AAC_V,CTDT_normwaalsvolume.Tr1221,CTDD_secondarystruct.2.residue0,PAAC_Xc1.G,CTDD_hydrophobicity_ZIMJ680101.1.residue25,CTriad_g2.g2.g2,NMBroto_CHAM810101.lag1,Z5__44,Charge_density,CTDC_normwaalsvolume.G3,DDR_P,APAAC_Pc2.Hydrophilicity.2,CKSAAGP_aromatic.alphaticr.gap0,OVP_Aliphatic_C3,Z5__15,PAAC_Xc1.H,CTDD_secondarystruct.1.residue25,CTDD_hydrophobicity_PONP930101.3.residue0,y
11|0|testing,-0.48293,-0.27643,-0.2107,-0.1401,2.56506,-0.80692,3.99269,-0.33124,1.0888,-0.68511,-0.18143,0.45518,-0.3521,0.15186,1.02307,-0.27825,-1.25473,-1.54977,-0.20148,1.14601,-0.49067,1.2533,-0.53783,-0.15584,-0.15321,1.08161,-0.84503,-0.2322,0.78579,1.08787,-1.27147,-0.33274,-0.48526,-0.57823,-0.19592,0.73541,-0.69192,-1.24012,-0.27399,0.73379,-0.8427,-0.54898,-0.28687,0.12019,-0.8739,-0.28776,-1.10787,1.18516,-0.43749,-0.31621,0.63887,-0.29261,1.14137,-1.012,1.13909,-1.50675,0.70423,-0.52134,1.17236,1.22881,-1.60412,-0.49795,0.86078,-0.52895,0.19825,-0.71517,0.85515,0.88487,-1.99091,0.5566,0.75528,0.19606,-0.60103,-0.23376,0.38047,1.9164,2.60692,-0.74979,-0.45502,1.19039,1.49735,0.02038,-0.41424,0.93158,5.78876,-1.03078,-0.1763,0.7058,-0.81312,-0.54658,0.16692,0.32411,-0.82599,-0.48652,1.47339,-0.46984,-0.72408,-0.47471,-1.56537,-1.36892,-0.20949,-0.40293,-0.27376,0.63611,4.48499,-0.38014,-1.24686,-0.58108,-0.79127,1.74152,0
12|0|testing,-0.09535,0.02148,-0.2107,0.80391,-0.21862,2.61145,-0.56618,0.34563,-0.59075,0.33001,-0.33056,-1.12662,0.07451,0.44031,1.1248,-0.27825,0.06946,0.124,-0.27099,-0.37659,-0.40297,0.08108,1.08908,-0.28534,-0.32281,-0.47996,0.18737,-0.31212,0.49398,-0.7599,0.7132,-0.33274,-0.48526,0.87015,-0.9046,0.03533,-0.16367,1.6609,0.44213,-0.68031,-0.4523,1.3476,-0.28687,0.42754,0.3474,-0.11628,0.16034,-0.3942,-0.04477,0.98048,-1.03101,-0.43125,-0.72001,0.20773,0.21013,-0.34683,-0.17306,-0.52134,0.0238,-0.87459,0.41028,-0.02518,-0.09549,-0.14666,-0.55979,0.07363,-0.52802,0.58171,0.57254,-0.54044,-0.1323,0.61578,-0.04501,-0.85373,-0.96367,-0.02954,0.18277,-0.74979,0.07479,0.31733,1.06636,0.74227,-0.41424,0.10299,-0.31499,-1.03078,-0.35934,0.18264,1.19138,-1.01883,0.38248,-0.64483,0.04072,0.21236,-0.50699,-0.04119,1.04796,2.41948,0.36607,-0.36194,-0.58288,-0.01172,4.03465,0.04157,-0.59941,-0.38014,-0.31806,-0.58108,-0.32004,-0.81352,0
13|0|testing,-0.48293,-0.35136,-0.2107,-0.1401,0.36393,0.10404,-0.50902,0.88712,-0.20023,2.4379,-0.31055,-0.62282,1.15358,0.31192,1.38058,-0.27825,-0.04825,-0.15469,-0.23172,0.30489,-0.42197,-0.26261,0.45534,-0.26796,-0.74925,0.58664,-0.66818,2.00914,0.38181,-0.22703,-0.2147,-0.33274,0.36778,-0.26757,-0.26345,-0.42291,1.22675,0.46636,-0.27399,-0.88927,0.0759,-0.54898,-0.28687,0.31015,-0.13691,0.24278,-0.20679,0.2542,-0.43749,1.24875,-0.45829,0.00145,-0.72001,-1.13726,-0.34468,0.07986,0.95354,-0.52134,-0.28074,-0.60338,-0.28428,0.6367,0.32202,0.39381,-0.28526,1.62658,-0.47054,0.88487,0.93191,-0.81713,-0.56987,0.35995,0.05609,-0.6519,-0.33604,-0.63777,-0.71215,-0.26079,-0.45502,-0.21943,1.68335,0.96783,-0.41424,-0.06546,0.12892,-1.03078,-0.88247,0.1885,-0.22609,-0.19455,0.96368,-0.48438,1.20458,0.88384,-0.56529,0.54014,-0.344,0.49002,-0.07453,-0.11036,-0.31154,-0.52791,3.95133,-0.88689,-0.07601,-0.38014,0.81728,-0.58108,0.48077,-0.63756,0
14|0|testing,-0.48293,-0.32943,-0.2107,-0.1401,0.26637,-0.80692,0.17545,0.27794,3.46334,0.33475,-0.27277,2.07386,-0.3521,-0.17182,0.92297,-0.27825,-1.01343,2.07696,2.88753,1.86738,0.23626,-0.78956,0.02586,-0.23516,-0.67861,0.93097,0.27342,-0.28115,0.65527,-0.58307,-0.38378,-0.33274,-0.48526,0.19125,-0.26438,0.81455,1.13192,-1.24012,-0.27399,-0.83572,-0.8427,-0.54898,-0.28687,-0.27765,0.81342,0.90118,0.34046,-0.24901,-0.43749,0.28095,1.51541,-0.70214,-0.72001,-0.34711,0.59382,0.86354,-0.54705,-0.52134,-0.71128,3.44009,0.8036,-0.49795,-1.09966,0.17526,1.37711,-0.71517,1.88625,-3.25824,0.41941,-0.74623,-0.24368,0.55066,2.22743,0.96785,-0.52657,-0.50594,-1.57265,-0.74979,-0.45502,1.09991,0.34411,-1.17284,-0.41424,-0.21624,1.62711,-1.03078,-0.75823,-0.14468,-0.81312,0.36871,-1.33754,-0.32549,-0.82599,-0.87479,-0.39657,2.65966,0.21735,-0.47471,0.68865,-0.56094,-0.81327,-1.62776,-0.79382,-0.22426,-0.59941,-0.38014,-1.11218,-0.58108,0.51917,-0.29989,0
15|0|testing,0.18149,0.05764,-0.2107,-0.1401,-0.57058,0.09111,0.12456,0.4548,0.03345,0.30561,-0.314,-0.58388,-0.3521,0.22102,0.8377,-0.27825,0.08581,0.45621,0.38499,-0.66443,-0.58427,0.26571,-0.64221,-0.27096,-0.75415,-0.67592,-0.39232,-0.30325,0.54409,-0.87886,1.19433,-0.33274,0.75165,-0.4853,-0.01398,-0.7636,-0.05147,0.41761,0.56148,-0.37242,0.04965,-0.54898,-0.28687,-0.31164,-0.16148,0.0847,-0.05101,0.08219,0.01133,0.06199,-0.22843,-0.27487,0.93455,-0.18247,0.5466,-0.69023,-0.45504,1.38065,0.12589,-0.85961,0.88448,0.05108,-1.16619,0.36305,-0.46066,0.6473,-0.09956,0.76978,-0.12244,-0.64973,0.04173,0.48576,-0.60103,-0.83285,0.66042,-0.32651,-0.06801,0.67136,-0.45502,-0.47228,0.98066,-0.21109,2.41404,-0.52708,-0.22549,0.97014,-0.11451,-0.33374,-0.24239,0.17053,-0.21762,0.36284,-0.33245,-0.11378,-0.30362,0.00814,-0.15558,-0.47471,0.2307,-0.46215,-0.50008,0.24513,-0.79382,-0.11168,0.92591,2.63059,-0.38415,2.42468,0.60877,-0.04919,0
16|0|testing,-0.48293,-0.33643,-0.2107,-0.1401,0.73254,0.0975,0.03664,0.19848,-0.77691,1.48533,-0.28482,-0.60561,0.27992,0.24078,-1.12197,-0.27825,-0.39296,0.44501,-0.86644,0.42067,-0.65573,-0.78956,-0.13519,-0.24562,-0.7051,0.54359,-1.05099,-0.28761,0.47504,-0.22703,-0.2147,-0.33274,-0.48526,1.21404,-0.24444,0.17534,0.90019,0.90879,-0.27399,0.48281,-0.8427,1.47857,-0.28687,0.42737,0.58333,0.0384,-0.39002,0.48418,-0.43749,0.19952,0.12227,-0.50909,-0.72001,-1.03684,0.30518,-0.7184,1.7347,-0.52134,-0.71128,-0.50861,-0.40426,0.24204,-0.02562,-0.52895,-0.15067,1.68278,-0.86334,-0.44685,1.21218,0.11346,0.04173,-0.92138,0.233,-0.78395,-0.61576,-0.55538,-0.70578,-0.74979,-0.45502,-0.07641,-0.89416,0.52383,-0.41424,-0.19262,0.4329,-1.03078,-0.57219,0.07389,-0.07933,0.04014,1.02906,-0.23648,1.71222,0.27276,-0.45984,0.0154,-0.28552,-0.47471,0.18907,-0.02299,-0.54546,-0.61123,-0.79382,-1.85836,-0.59941,-0.38014,-0.43146,-0.58108,-0.67127,-0.56082,0
17|0|testing,0.22176,0.44091,-0.2107,-0.1401,-0.79456,0.03371,0.76925,-0.33124,-0.88998,-0.68511,-0.20862,0.16892,-0.3521,-0.47061,-0.64529,-0.27825,-0.24933,0.9244,-0.28072,0.01097,-0.34294,1.77117,-0.22466,-0.17946,0.10434,0.32839,0.15291,-0.24678,-1.02696,1.32388,-0.77831,-0.33274,-0.48526,-0.29943,0.48669,-1.08482,-0.69192,-0.1852,-0.27399,-0.24227,-0.8427,-0.54898,3.18797,0.7217,2.68822,-0.35532,0.81199,0.48833,0.27655,-0.31621,-1.09199,0.44148,0.52091,-0.00311,1.29208,-0.427,-0.06862,-0.52134,1.80024,-0.61391,-1.13751,-0.49795,0.35126,-0.52895,-0.10535,0.95008,0.28232,0.19435,1.27891,0.0396,0.51743,0.36988,-0.60103,1.05001,0.64907,-0.64692,1.08707,-0.74979,1.47158,-0.70981,-0.98274,-0.99642,2.41404,1.35863,-0.86988,-1.03078,0.52878,1.0312,0.89905,0.4313,0.15738,1.30679,-0.82599,-0.23238,-0.577,-0.53442,-0.38298,2.41948,-0.89924,0.95339,0.34729,0.56916,-0.32404,-0.53948,2.63612,-0.38014,1.06056,-0.58108,0.60877,-0.49687,0
18|0|testing,-0.48293,-0.32199,-0.2107,-0.1401,-0.37461,2.15144,1.57511,0.38544,-1.06987,-0.68511,-0.25994,1.17761,-0.3521,-0.47061,0.03722,-0.27825,-0.98053,-0.23486,-0.17935,1.42558,0.97758,-0.78956,1.59736,4.53953,-0.08297,-0.49332,-0.13117,-0.27428,-0.49961,-0.52127,0.746,-0.33274,0.28781,1.01852,-0.5122,0.55339,-0.69192,0.97018,-0.27399,0.46759,-0.8427,1.35207,-0.28687,1.58464,1.79769,0.11301,-0.0352,0.40045,-0.43749,0.39292,0.94871,-0.28438,0.63372,0.62293,0.22696,-1.21641,-0.15449,-0.52134,-0.71128,-0.78143,0.30475,0.50321,-1.06926,-0.52895,0.68855,-0.71517,-0.23843,0.3199,0.17481,0.4156,-0.34747,0.71753,1.56745,-0.72392,-0.02342,-0.26825,0.65645,0.09237,-0.45502,0.97926,-0.61636,0.86076,-0.41424,1.27738,1.48023,-1.03078,0.87485,1.18924,1.98862,-0.91996,0.20592,-0.22809,-0.82599,0.75594,-0.31604,0.66819,0.85737,-0.47471,0.50749,0.11122,-0.6972,-0.8006,-0.79382,-0.15872,1.09539,-0.38014,0.07033,-0.58108,-1.32583,-0.70036,0
19|0|testing,-0.48293,-0.34304,-0.2107,-0.1401,0.01175,1.23503,1.09159,0.60596,0.24623,0.30059,-0.29621,0.9162,0.78553,0.41289,0.78089,-0.27825,-0.86554,0.48591,1.2677,1.33929,0.01968,-0.78956,-0.26507,-0.25551,-0.72646,0.61996,-0.88784,-0.29372,0.75071,0.06009,-0.26924,-0.33274,-0.48526,-0.33541,0.57057,0.79818,0.43538,0.30709,-0.27399,-0.26746,-0.32216,-0.54898,0.91135,0.51733,0.40846,-0.25332,-0.99369,1.18223,-0.43749,-0.31621,0.73318,-0.12343,0.2407,-0.01339,0.71479,0.46607,-0.15449,-0.52134,-0.71128,0.44417,0.4279,0.15666,-0.69013,-0.52895,-0.3752,-0.17991,0.46711,0.75122,0.94741,-0.79426,0.08777,-0.76277,1.64223,0.18864,0.10136,-0.71928,-0.79247,-0.18835,0.2514,0.97926,0.0273,0.29927,-0.41424,0.17413,1.05088,0.97014,0.48397,0.35258,0.51244,0.38082,0.56089,0.02747,1.46659,0.97337,-0.6696,0.14778,-0.42699,-0.47471,-0.37658,-0.07884,-0.84677,-1.10847,1.44012,0.01393,0.58695,2.63059,0.31884,-0.58108,-0.33061,-0.59795,0
20|0|testing,-0.18479,-0.33414,-0.2107,-0.1401,-0.47459,1.08517,0.99949,-0.33124,-0.93395,0.32208,3.41696,-1.0175,-0.3521,0.54378,1.23934,-0.27825,-0.58446,-0.13853,-0.20727,0.41402,-0.65502,-0.78956,1.02798,-0.2422,-0.46799,-0.22956,0.46563,-0.2855,0.58438,-0.61663,-0.33994,-0.33274,0.10374,0.81576,0.34994,1.09946,0.35457,-0.79381,-0.27399,-0.15551,-0.24208,-0.54898,-0.28687,-0.24885,0.65272,-0.27143,0.64502,-0.27375,-0.1354,-0.31621,-0.28821,-0.05853,0.38303,-0.01923,-0.71572,0.65141,-0.57265,-0.52134,-0.71128,-0.65486,0.10679,-0.49795,-0.85415,0.74534,0.01749,-0.71517,-0.35415,0.88487,0.75989,-0.07528,-0.53967,0.56302,1.13376,-0.09112,-0.11128,-0.82493,-0.22233,-0.74979,1.17518,0.61207,-0.46605,-0.03758,-0.41424,-0.30151,0.94612,0.97014,0.06872,-0.33319,0.70881,-0.78562,-0.52906,0.05629,-0.16793,0.3378,-0.80482,0.59992,0.67821,-0.47471,0.65528,-1.46845,-0.38058,-0.78096,-0.08126,-0.55335,0.08503,-0.38014,0.80031,-0.58108,-0.63571,-0.74558,0
21|0|testing,-0.48293,-0.29568,-0.2107,-0.1401,-0.79456,0.07675,-0.84248,-0.33124,-0.55511,1.44476,-0.2146,-0.03916,1.06994,0.48703,1.08724,-0.27825,-0.7907,-0.53577,1.59641,1.04446,-0.46593,2.8402,0.25712,-0.18465,-0.45038,-0.3669,0.34661,-0.24998,0.86946,-0.60049,0.43562,-0.33274,-0.48526,-0.89992,-0.852,-0.09196,2.24453,1.6609,-0.27399,-0.66273,-0.8427,-0.54898,-0.28687,1.71476,0.65272,-0.25135,0.52262,0.68747,-0.43749,1.30465,0.78077,-1.17415,-0.72001,-1.01675,0.04537,-0.74831,-0.15449,-0.52134,2.76621,-0.30207,0.01107,-0.49795,0.84762,-0.52895,-1.31606,-0.71517,3.36679,0.88487,0.05722,0.43729,-0.94625,-0.56609,1.37032,0.89201,0.8824,-0.3758,1.35305,-0.74979,-0.45502,0.13473,0.13807,0.21904,-0.41424,2.03877,-0.86988,-1.03078,-0.90368,1.85001,0.76735,2.11626,-0.65813,-0.67876,-0.82599,-0.87479,-0.23001,-1.01179,0.7715,-0.47471,-0.18271,-0.38971,-0.95985,-0.06644,0.79795,-1.57144,-0.59941,-0.38014,-0.01336,-0.58108,0.43646,-0.11806,0
22|0|testing,-0.14591,-0.32701,1.44291,-0.1401,1.44519,1.2263,0.232,-0.33124,-1.08786,-0.68511,-0.26859,1.171,-0.3521,0.56683,0.88404,-0.27825,-0.50068,-0.79382,-0.1581,1.31594,-0.48844,0.33396,0.40166,-0.23153,-0.15321,1.58377,-1.44598,-0.27891,0.60452,-0.32818,-1.51805,-0.33274,-0.48526,0.25816,0.2522,0.90089,-0.69192,-0.7356,0.42223,-0.43749,-0.16374,-0.54898,1.2926,0.2671,0.90716,-0.75863,-0.57146,1.56209,-0.09599,-0.31621,-0.07019,0.60943,-0.72001,-0.61034,-0.52432,-0.12304,1.94079,-0.52134,-0.0834,-0.79818,-1.37082,-0.49795,0.57712,-0.52895,-0.65153,-0.71517,-0.29051,-0.32354,1.51247,0.8151,-0.43396,-0.15159,0.38465,-0.49051,0.35531,-0.80713,-0.55502,-0.74979,1.38781,0.05027,1.18734,-0.12424,2.41404,-0.08195,0.70717,-1.03078,0.87738,0.13592,0.89905,-0.35101,1.82582,0.53963,2.13526,1.41768,-0.78204,-0.43448,0.29921,0.97239,-0.63256,0.00848,0.02228,-0.88897,0.48046,-0.47971,0.1743,-0.38014,-0.95462,-0.58108,0.04876,-0.7207,0
23|0|testing,-0.48293,-0.28858,-0.2107,-0.1401,0.54929,0.15397,3.02566,-0.33124,2.16814,-0.68511,-0.20237,1.58124,-0.3521,0.66114,0.34056,-0.27825,-0.70633,-1.15317,0.47259,1.81443,0.35105,-0.78956,-0.79405,-0.17403,-0.36393,0.60229,1.18043,-0.24343,0.68692,2.56829,-1.13697,-0.33274,-0.48526,-0.80634,-0.318,2.55564,-0.69192,-1.24012,-0.27399,-0.59721,-0.8427,1.3384,-0.28687,1.0688,1.26337,-0.32326,1.98756,0.39578,-0.43749,-0.31621,0.88396,-0.06238,-0.72001,-0.19057,-0.51518,-0.95125,1.8083,-0.52134,-0.71128,2.23394,-1.47686,-0.49795,0.75269,-0.52895,2.04222,-0.71517,1.63628,-0.62172,-1.86352,-0.43039,1.20935,0.33828,1.8084,1.79694,-0.57748,1.12993,-0.98751,-0.74979,1.66424,1.46185,0.73641,0.4514,-0.41424,1.47229,0.79478,-1.03078,0.04806,1.09882,1.05471,1.00024,0.70515,-0.49588,0.78924,-0.11378,1.69707,0.6252,-1.00316,2.41948,-0.85345,-0.44434,0.19609,-0.8006,-0.1143,-0.42211,-0.59941,-0.38014,0.00513,-0.58108,1.42334,1.49733,0
24|0|testing,-0.20609,-0.33867,-0.2107,-0.1401,-0.21028,1.12992,-0.42203,0.17641,0.18812,-0.68511,3.27464,-0.051,-0.3521,0.81725,0.82172,2.25734,-0.63069,0.20771,0.48308,0.56961,-0.6312,0.01944,-0.18147,-0.24897,-0.71271,0.22449,-0.18592,2.25641,0.8233,-0.45025,-0.30215,-0.33274,0.05252,-0.26098,-0.13832,-0.27582,-0.69192,-0.41126,0.27088,-0.86157,-0.28498,-0.54898,1.0001,0.1439,0.51997,0.06341,-1.21214,0.08424,-0.15698,-0.31621,0.27158,-0.19716,0.30696,-0.07872,0.29237,0.74165,-0.34684,-0.52134,-0.19166,0.39006,0.4715,0.21121,-0.33687,0.63453,0.21243,-0.71517,0.0848,0.742,0.66682,-0.78046,-0.59799,-1.00872,1.00526,-0.57905,0.1023,-0.437,-0.1098,-0.74979,0.30186,0.20229,0.3749,-0.26343,-0.41424,0.25554,-0.03755,-1.03078,0.07949,0.32128,0.60385,-0.8096,-0.59744,-0.26368,-0.82599,-0.0206,-0.30833,1.18798,-0.33593,-0.47471,-0.18964,-0.70292,-0.43588,-0.65433,0.37702,-0.62947,-0.59941,2.63059,0.4591,-0.58108,-1.16783,-0.57405,0
25|0|testing,-0.48293,-0.31118,-0.2107,-0.1401,0.88525,-0.80692,-0.84248,2.48036,1.35264,2.29782,-0.24132,-0.07345,-0.3521,0.08269,0.37426,-0.27825,-0.9196,-0.54203,-0.86644,0.30662,1.68513,0.15124,-0.64221,-0.20785,-0.58246,0.32839,0.95136,-0.2643,0.18154,-0.40685,-0.12076,-0.33274,-0.48526,-0.29943,-0.05271,-0.40223,2.73271,-0.55753,0.77035,-0.76284,-0.8427,-0.54898,-0.28687,0.462,-0.8739,-0.02088,-0.83251,-1.35344,-0.43749,2.52029,0.92658,-1.59673,-0.72001,0.49937,-0.36776,-0.8598,0.48342,-0.52134,0.12589,1.47451,-0.51536,0.81126,-0.56348,-0.52895,1.23458,-0.71517,-0.86334,-0.72634,-1.21238,-0.64973,-0.43396,0.71753,-0.60103,0.70768,-1.01287,1.16877,-0.19585,-0.74979,-0.45502,-0.16689,0.77399,-0.68497,-0.41424,0.5523,-0.10157,0.97014,-1.71651,0.55442,-0.81312,0.17053,-0.40194,-0.51394,0.16109,1.26754,-0.71369,1.04886,0.07182,-0.47471,1.57004,0.59555,-2.31094,-1.213,1.03356,0.78938,0.44738,2.63059,-0.08916,-0.58108,0.23543,2.03997,0
26|0|testing,-0.48293,-0.27643,-0.2107,-0.1401,-0.79456,0.21652,-0.84248,-0.33124,-0.09847,-0.68511,-0.18143,-1.89134,-0.3521,-0.47061,0.60598,-0.27825,-0.50068,-0.09749,-0.86644,-0.92098,-1.02307,1.06591,-0.53783,-0.15584,0.61943,0.32839,-2.27132,-0.2322,-0.30186,0.37985,0.20801,-0.33274,5.69928,0.25816,0.58925,-1.08482,-0.69192,0.41761,-0.27399,2.49071,1.38819,-0.54898,-0.28687,1.15686,-0.8739,-0.20879,1.12893,1.45668,-0.43749,-0.31621,0.1055,0.48522,3.00274,-0.57262,0.817,0.4839,-0.84147,0.00897,1.17236,0.12318,1.19555,-0.49795,1.12867,-0.52895,-1.19977,-0.71517,-0.86334,-0.6688,0.81179,3.65859,-0.67181,-2.41129,-0.60103,0.53651,0.40021,-0.48672,-0.73674,-0.74979,-0.45502,-0.70981,0.56732,1.44101,-0.41424,1.69811,-0.86988,0.97014,1.35512,1.04187,1.75514,0.04014,-0.40512,0.06054,-0.82599,-0.48652,-0.37196,-1.01179,4.39239,-0.47471,0.05457,-0.67706,-0.36321,0.32614,-0.79382,0.56113,1.94279,-0.38014,-2.06026,1.13169,0.04876,-0.27303,0
27|0|testing,-0.48293,-0.33414,-0.2107,-0.1401,-0.79456,-0.80692,0.99949,-0.33124,-1.10984,-0.68511,-0.28088,1.29881,-0.3521,0.72821,0.99217,-0.27825,-0.80788,1.97571,5.25562,2.25978,-0.06926,-0.78956,0.74961,-0.2422,-0.46799,0.2168,-0.41381,-0.2855,0.26211,-0.40685,-0.12076,-0.33274,0.10374,0.56794,-0.34629,0.6626,-0.69192,-1.24012,-0.27399,-0.50256,0.35855,1.34396,-0.28687,-0.52629,1.1616,0.11289,0.04442,0.68568,-0.43749,-0.31621,1.33057,-0.44256,-0.16849,-0.14101,0.80284,0.96971,-0.57265,2.35288,-0.71128,-0.81866,1.14371,-0.49795,-1.13179,0.1082,-0.14364,-0.0907,3.21012,-2.7979,0.55228,0.15449,-0.53967,0.71753,2.00115,-0.77579,-0.16194,-0.39771,-1.3476,-0.74979,-0.45502,0.2816,0.49842,-0.24696,-0.41424,-0.07842,0.49212,-1.03078,-0.24596,-0.1513,-0.81312,-0.95947,-1.35109,-0.14761,-0.82599,-1.41836,-0.25805,0.8593,0.67821,-0.47471,0.81943,-2.37033,-0.58026,-1.213,2.29203,-0.16644,-0.59941,-0.38014,-1.05568,1.25696,-1.3824,-0.74558,0
28|0|testing,-0.48293,-0.28858,3.83146,-0.1401,1.89314,-0.80692,1.09159,-0.33124,1.73641,-0.68511,-0.20237,-0.78617,-0.3521,0.20844,0.6439,-0.27825,-0.70633,-0.99535,-0.86644,0.14249,-0.31432,0.78551,-0.79405,-0.17403,-0.36393,1.69789,-0.06458,-0.24343,0.68692,1.02351,-1.13697,-0.33274,-0.48526,-0.80634,-0.27384,0.12867,-0.69192,-0.07971,-0.27399,-0.59721,-0.8427,-0.54898,-0.28687,0.77508,-0.8739,-0.27249,-1.34634,-0.55076,-0.43749,-0.31621,0.16226,0.1216,-0.72001,0.48598,-0.63265,-1.14023,0.92504,-0.52134,0.65864,1.83189,-1.47686,-0.49795,-0.45168,2.14705,2.08147,-0.71517,-0.86334,-0.24507,-1.35393,-0.43039,-0.34747,0.71753,1.8084,0.11636,-0.29766,1.47947,0.76791,-0.74979,-0.45502,1.46185,1.07461,-0.17801,-0.41424,0.86252,2.45944,-1.03078,-0.95874,0.9937,-0.81312,-0.27989,0.91317,0.03723,0.78924,2.49538,2.14442,0.54326,-1.00316,-0.47471,-3.7557,0.26086,0.15058,-0.8006,-0.79382,-0.07299,1.18013,2.63059,-0.00534,-0.58108,-0.40944,0.03221,0
29|0|testing,0.05166,-0.34087,-0.2107,-0.1401,-0.51459,2.06932,0.36632,0.1561,1.40541,0.30185,-0.29248,-0.44523,0.23633,0.35934,0.18889,-0.27825,-0.04825,-0.11409,0.4696,0.15754,-0.40473,-0.07495,-0.22466,-0.25227,-0.71981,0.32839,-0.3412,-0.29172,0.42324,-0.28098,-0.18652,-0.33274,0.03012,-1.19159,0.68302,0.47538,0.17526,-0.83998,-0.27399,-0.86696,0.77277,-0.54898,0.95414,0.13257,0.90716,-0.49468,-0.56788,0.45562,0.1042,-0.31621,-0.29238,0.08072,-0.22364,-0.21331,0.4369,1.17091,-0.36587,-0.52134,-0.20898,0.63914,0.54229,0.18284,-1.16644,0.02855,-0.50122,-0.16009,0.05319,0.60866,0.53152,-0.78759,-0.43396,0.57847,1.72235,0.4338,-0.30066,-0.58284,-1.16911,-0.74979,1.00654,-0.12513,0.1953,0.11254,-0.41424,0.0017,-0.07084,-1.03078,0.05217,-0.13328,1.24149,-0.82039,0.03535,0.64383,0.95076,0.38106,-0.65902,0.07711,-0.1101,0.97239,-0.38225,-1.00604,-0.10467,-0.30572,0.99908,0.02025,0.01423,-0.38014,-0.19346,-0.58108,-0.06325,-0.5864,0
