,feature name,rank
817,DDE_GP,2211
818,DDE_GQ,2211
821,DDE_GT,2211
822,DDE_GV,2211
823,DDE_GW,2211
824,DDE_GY,2211
825,DDE_HA,2211
826,DDE_HC,2211
828,DDE_HE,2211
740,DDE_CS,2211
1008,DDE_SE,2211
1012,DDE_SI,2211
1155,DPC_DV,2211
1156,DPC_EA,2211
1157,DPC_EC,2211
1158,DPC_ED,2211
1159,DPC_EE,2211
1160,DPC_EF,2211
1161,DPC_EG,2211
1162,DPC_EH,2211
1163,DPC_EI,2211
1154,DPC_DT,2211
1164,DPC_EK,2211
1166,DPC_EN,2211
1167,DPC_EP,2211
1168,DPC_EQ,2211
1169,DPC_ER,2211
1170,DPC_ES,2211
1171,DPC_ET,2211
1172,DPC_EV,2211
1173,DPC_EY,2211
1174,DPC_FA,2211
1165,DPC_EL,2211
1153,DPC_DS,2211
1152,DPC_DR,2211
1151,DPC_DQ,2211
1130,DPC_CK,2211
1131,DPC_CL,2211
1132,DPC_CN,2211
1133,DPC_CP,2211
1134,DPC_CQ,2211
1135,DPC_CR,2211
1136,DPC_CS,2211
1137,DPC_CT,2211
1138,DPC_CV,2211
1139,DPC_CY,2211
1140,DPC_DA,2211
1141,DPC_DC,2211
1142,DPC_DD,2211
1143,DPC_DE,2211
1144,DPC_DF,2211
1145,DPC_DG,2211
1146,DPC_DI,2211
1147,DPC_DK,2211
1148,DPC_DL,2211
1149,DPC_DN,2211
1150,DPC_DP,2211
1175,DPC_FC,2211
1129,DPC_CI,2211
1176,DPC_FD,2211
1178,DPC_FF,2211
1205,DPC_GR,2211
1206,DPC_GS,2211
1207,DPC_GT,2211
1208,DPC_GV,2211
1209,DPC_GY,2211
1210,DPC_HA,2211
1211,DPC_HF,2211
1212,DPC_HG,2211
1213,DPC_HI,2211
1204,DPC_GQ,2211
1214,DPC_HK,2211
1216,DPC_HN,2211
1217,DPC_HP,2211
1218,DPC_HR,2211
1219,DPC_HS,2211
1220,DPC_HT,2211
1221,DPC_HV,2211
1222,DPC_IA,2211
1223,DPC_IC,2211
1224,DPC_ID,2211
1215,DPC_HL,2211
1203,DPC_GP,2211
1202,DPC_GN,2211
1201,DPC_GM,2211
1179,DPC_FG,2211
1180,DPC_FI,2211
1181,DPC_FK,2211
1182,DPC_FL,2211
1183,DPC_FN,2211
1184,DPC_FP,2211
1185,DPC_FQ,2211
1186,DPC_FR,2211
1187,DPC_FS,2211
1188,DPC_FT,2211
1189,DPC_FV,2211
1190,DPC_FY,2211
1191,DPC_GA,2211
1192,DPC_GC,2211
1193,DPC_GD,2211
1194,DPC_GE,2211
1195,DPC_GF,2211
1196,DPC_GG,2211
1197,DPC_GH,2211
1198,DPC_GI,2211
1200,DPC_GL,2211
1177,DPC_FE,2211
1128,DPC_CG,2211
1127,DPC_CF,2211
1126,DPC_CE,2211
1047,DDE_VD,2211
1048,DDE_VE,2211
1049,DDE_VF,2211
1050,DDE_VG,2211
1051,DDE_VH,2211
1052,DDE_VI,2211
1053,DDE_VK,2211
1054,DDE_VL,2211
1055,DDE_VM,2211
1045,DDE_VA,2211
1056,DDE_VN,2211
1060,DDE_VS,2211
1061,DDE_VT,2211
1063,DDE_VW,2211
1064,DDE_VY,2211
1065,DDE_WA,2211
1066,DDE_WC,2211
1067,DDE_WD,2211
1068,DDE_WE,2211
1069,DDE_WF,2211
1058,DDE_VQ,2211
1044,DDE_TY,2211
1043,DDE_TW,2211
1040,DDE_TS,2211
1013,DDE_SK,2211
1014,DDE_SL,2211
1016,DDE_SN,2211
1017,DDE_SP,2211
1018,DDE_SQ,2211
1020,DDE_SS,2211
1021,DDE_ST,2211
1022,DDE_SV,2211
1023,DDE_SW,2211
1024,DDE_SY,2211
1025,DDE_TA,2211
1027,DDE_TD,2211
1030,DDE_TG,2211
1031,DDE_TH,2211
1032,DDE_TI,2211
1033,DDE_TK,2211
1034,DDE_TL,2211
1035,DDE_TM,2211
1036,DDE_TN,2211
1038,DDE_TQ,2211
1039,DDE_TR,2211
1070,DDE_WG,2211
1071,DDE_WH,2211
1072,DDE_WI,2211
1073,DDE_WK,2211
1105,DPC_AA,2211
1106,DPC_AC,2211
1107,DPC_AD,2211
1108,DPC_AE,2211
1109,DPC_AF,2211
1110,DPC_AG,2211
1111,DPC_AH,2211
1112,DPC_AI,2211
1113,DPC_AK,2211
1114,DPC_AL,2211
1115,DPC_AN,2211
1116,DPC_AP,2211
1117,DPC_AQ,2211
1118,DPC_AR,2211
1119,DPC_AS,2211
1120,DPC_AT,2211
1121,DPC_AV,2211
1122,DPC_AY,2211
1123,DPC_CA,2211
1124,DPC_CC,2211
1125,DPC_CD,2211
1104,DDE_YY,2211
1009,DDE_SF,2211
1103,DDE_YW,2211
1101,DDE_YT,2211
1074,DDE_WL,2211
1075,DDE_WM,2211
1076,DDE_WN,2211
1077,DDE_WP,2211
1078,DDE_WQ,2211
1079,DDE_WR,2211
1080,DDE_WS,2211
1081,DDE_WT,2211
1082,DDE_WV,2211
1083,DDE_WW,2211
1084,DDE_WY,2211
1086,DDE_YC,2211
1087,DDE_YD,2211
1088,DDE_YE,2211
1089,DDE_YF,2211
1091,DDE_YH,2211
1092,DDE_YI,2211
1095,DDE_YM,2211
1096,DDE_YN,2211
1097,DDE_YP,2211
1099,DDE_YR,2211
1102,DDE_YV,2211
738,DDE_CQ,2211
737,DDE_CP,2211
736,DDE_CN,2211
442,CTDT_solventaccess.Tr2332,2211
443,CTriad_g1.g1.g1,2211
444,CTriad_g1.g1.g2,2211
445,CTriad_g1.g1.g3,2211
446,CTriad_g1.g1.g4,2211
447,CTriad_g1.g1.g5,2211
448,CTriad_g1.g1.g6,2211
449,CTriad_g1.g1.g7,2211
450,CTriad_g1.g2.g1,2211
436,CTDT_charge.Tr2332,2211
452,CTriad_g1.g2.g3,2211
454,CTriad_g1.g2.g5,2211
455,CTriad_g1.g2.g6,2211
457,CTriad_g1.g3.g1,2211
458,CTriad_g1.g3.g2,2211
459,CTriad_g1.g3.g3,2211
460,CTriad_g1.g3.g4,2211
461,CTriad_g1.g3.g5,2211
462,CTriad_g1.g3.g6,2211
463,CTriad_g1.g3.g7,2211
453,CTriad_g1.g2.g4,2211
418,CTDT_hydrophobicity_CASG920101.Tr2332,2211
417,CTDT_hydrophobicity_CASG920101.Tr1331,2211
414,CTDT_hydrophobicity_PONP930101.Tr1331,2211
333,CTDD_polarity.1.residue100,2211
340,CTDD_polarity.3.residue25,2211
343,CTDD_polarity.3.residue100,2211
347,CTDD_polarizability.1.residue75,2211
354,CTDD_polarizability.3.residue0,2211
355,CTDD_polarizability.3.residue25,2211
356,CTDD_polarizability.3.residue50,2211
357,CTDD_polarizability.3.residue75,2211
358,CTDD_polarizability.3.residue100,2211
360,CTDD_charge.1.residue25,2211
361,CTDD_charge.1.residue50,2211
367,CTDD_charge.2.residue75,2211
368,CTDD_charge.2.residue100,2211
377,CTDD_secondarystruct.1.residue75,2211
394,CTDD_solventaccess.2.residue0,2211
395,CTDD_solventaccess.2.residue25,2211
396,CTDD_solventaccess.2.residue50,2211
397,CTDD_solventaccess.2.residue75,2211
398,CTDD_solventaccess.2.residue100,2211
406,CTDT_hydrophobicity_PRAM900101.Tr2332,2211
413,CTDT_hydrophobicity_PONP930101.Tr1221,2211
464,CTriad_g1.g4.g1,2211
332,CTDD_polarity.1.residue75,2211
465,CTriad_g1.g4.g2,2211
469,CTriad_g1.g4.g6,2211
496,CTriad_g2.g2.g6,2211
497,CTriad_g2.g2.g7,2211
498,CTriad_g2.g3.g1,2211
499,CTriad_g2.g3.g2,2211
500,CTriad_g2.g3.g3,2211
501,CTriad_g2.g3.g4,2211
502,CTriad_g2.g3.g5,2211
504,CTriad_g2.g3.g7,2211
505,CTriad_g2.g4.g1,2211
495,CTriad_g2.g2.g5,2211
506,CTriad_g2.g4.g2,2211
508,CTriad_g2.g4.g4,2211
509,CTriad_g2.g4.g5,2211
510,CTriad_g2.g4.g6,2211
511,CTriad_g2.g5.g1,2211
512,CTriad_g2.g5.g2,2211
513,CTriad_g2.g5.g3,2211
514,CTriad_g2.g5.g4,2211
515,CTriad_g2.g5.g5,2211
516,CTriad_g2.g5.g6,2211
507,CTriad_g2.g4.g3,2211
494,CTriad_g2.g2.g4,2211
493,CTriad_g2.g2.g3,2211
492,CTriad_g2.g2.g2,2211
470,CTriad_g1.g5.g1,2211
471,CTriad_g1.g5.g2,2211
472,CTriad_g1.g5.g3,2211
473,CTriad_g1.g5.g4,2211
474,CTriad_g1.g5.g5,2211
475,CTriad_g1.g5.g6,2211
476,CTriad_g1.g5.g7,2211
477,CTriad_g1.g6.g1,2211
478,CTriad_g1.g6.g2,2211
479,CTriad_g1.g6.g3,2211
480,CTriad_g1.g6.g4,2211
481,CTriad_g1.g6.g5,2211
482,CTriad_g1.g6.g6,2211
483,CTriad_g1.g7.g3,2211
484,CTriad_g2.g1.g1,2211
485,CTriad_g2.g1.g2,2211
486,CTriad_g2.g1.g3,2211
487,CTriad_g2.g1.g4,2211
488,CTriad_g2.g1.g5,2211
489,CTriad_g2.g1.g6,2211
490,CTriad_g2.g1.g7,2211
468,CTriad_g1.g4.g5,2211
331,CTDD_polarity.1.residue50,2211
330,CTDD_polarity.1.residue25,2211
329,CTDD_polarity.1.residue0,2211
76,CKSAAGP_aromatic.aromatic.gap2,2211
80,CKSAAGP_postivecharger.alphaticr.gap2,2211
81,CKSAAGP_postivecharger.aromatic.gap2,2211
83,CKSAAGP_postivecharger.negativecharger.gap2,2211
85,CKSAAGP_negativecharger.alphaticr.gap2,2211
86,CKSAAGP_negativecharger.aromatic.gap2,2211
87,CKSAAGP_negativecharger.postivecharger.gap2,2211
88,CKSAAGP_negativecharger.negativecharger.gap2,2211
93,CKSAAGP_uncharger.negativecharger.gap2,2211
66,CKSAAGP_uncharger.aromatic.gap1,2211
96,CKSAAGP_alphaticr.aromatic.gap3,2211
101,CKSAAGP_aromatic.aromatic.gap3,2211
103,CKSAAGP_aromatic.negativecharger.gap3,2211
108,CKSAAGP_postivecharger.negativecharger.gap3,2211
111,CKSAAGP_negativecharger.aromatic.gap3,2211
113,CKSAAGP_negativecharger.negativecharger.gap3,2211
114,CKSAAGP_negativecharger.uncharger.gap3,2211
117,CKSAAGP_uncharger.postivecharger.gap3,2211
118,CKSAAGP_uncharger.negativecharger.gap3,2211
126,CKSAAGP_aromatic.aromatic.gap4,2211
98,CKSAAGP_alphaticr.negativecharger.gap3,2211
63,CKSAAGP_negativecharger.negativecharger.gap1,2211
62,CKSAAGP_negativecharger.postivecharger.gap1,2211
61,CKSAAGP_negativecharger.aromatic.gap1,2211
8,AAC_H,2211
10,AAC_L,2211
13,AAC_F,2211
17,AAC_W,2211
26,CKSAAGP_aromatic.aromatic.gap0,2211
28,CKSAAGP_aromatic.negativecharger.gap0,2211
30,CKSAAGP_postivecharger.alphaticr.gap0,2211
31,CKSAAGP_postivecharger.aromatic.gap0,2211
35,CKSAAGP_negativecharger.alphaticr.gap0,2211
36,CKSAAGP_negativecharger.aromatic.gap0,2211
37,CKSAAGP_negativecharger.postivecharger.gap0,2211
38,CKSAAGP_negativecharger.negativecharger.gap0,2211
39,CKSAAGP_negativecharger.uncharger.gap0,2211
48,CKSAAGP_alphaticr.negativecharger.gap1,2211
49,CKSAAGP_alphaticr.uncharger.gap1,2211
53,CKSAAGP_aromatic.negativecharger.gap1,2211
54,CKSAAGP_aromatic.uncharger.gap1,2211
56,CKSAAGP_postivecharger.aromatic.gap1,2211
57,CKSAAGP_postivecharger.postivecharger.gap1,2211
58,CKSAAGP_postivecharger.negativecharger.gap1,2211
60,CKSAAGP_negativecharger.alphaticr.gap1,2211
128,CKSAAGP_aromatic.negativecharger.gap4,2211
129,CKSAAGP_aromatic.uncharger.gap4,2211
133,CKSAAGP_postivecharger.negativecharger.gap4,2211
134,CKSAAGP_postivecharger.uncharger.gap4,2211
205,CTDC_secondarystruct.G3,2211
207,CTDC_solventaccess.G2,2211
211,CTDD_hydrophobicity_PRAM900101.1.residue50,2211
212,CTDD_hydrophobicity_PRAM900101.1.residue75,2211
213,CTDD_hydrophobicity_PRAM900101.1.residue100,2211
220,CTDD_hydrophobicity_PRAM900101.3.residue25,2211
221,CTDD_hydrophobicity_PRAM900101.3.residue50,2211
253,CTDD_hydrophobicity_ZIMJ680101.3.residue100,2211
268,CTDD_hydrophobicity_PONP930101.3.residue100,2211
287,CTDD_hydrophobicity_ENGD860101.1.residue75,2211
288,CTDD_hydrophobicity_ENGD860101.1.residue100,2211
290,CTDD_hydrophobicity_ENGD860101.2.residue25,2211
295,CTDD_hydrophobicity_ENGD860101.3.residue25,2211
298,CTDD_hydrophobicity_ENGD860101.3.residue100,2211
304,CTDD_hydrophobicity_FASG890101.2.residue0,2211
305,CTDD_hydrophobicity_FASG890101.2.residue25,2211
306,CTDD_hydrophobicity_FASG890101.2.residue50,2211
308,CTDD_hydrophobicity_FASG890101.2.residue100,2211
313,CTDD_hydrophobicity_FASG890101.3.residue100,2211
323,CTDD_normwaalsvolume.2.residue100,2211
328,CTDD_normwaalsvolume.3.residue100,2211
203,CTDC_secondarystruct.G1,2211
517,CTriad_g2.g5.g7,2211
200,CTDC_charge.G1,2211
194,CTDC_polarity.G1,2211
135,CKSAAGP_negativecharger.alphaticr.gap4,2211
136,CKSAAGP_negativecharger.aromatic.gap4,2211
137,CKSAAGP_negativecharger.postivecharger.gap4,2211
138,CKSAAGP_negativecharger.negativecharger.gap4,2211
141,CKSAAGP_uncharger.aromatic.gap4,2211
143,CKSAAGP_uncharger.negativecharger.gap4,2211
147,CKSAAGP_alphaticr.postivecharger.gap5,2211
148,CKSAAGP_alphaticr.negativecharger.gap5,2211
151,CKSAAGP_aromatic.aromatic.gap5,2211
153,CKSAAGP_aromatic.negativecharger.gap5,2211
157,CKSAAGP_postivecharger.postivecharger.gap5,2211
158,CKSAAGP_postivecharger.negativecharger.gap5,2211
161,CKSAAGP_negativecharger.aromatic.gap5,2211
162,CKSAAGP_negativecharger.postivecharger.gap5,2211
163,CKSAAGP_negativecharger.negativecharger.gap5,2211
164,CKSAAGP_negativecharger.uncharger.gap5,2211
166,CKSAAGP_uncharger.aromatic.gap5,2211
168,CKSAAGP_uncharger.negativecharger.gap5,2211
170,CTDC_hydrophobicity_PRAM900101.G1,2211
187,CTDC_hydrophobicity_ENGD860101.G3,2211
190,CTDC_hydrophobicity_FASG890101.G3,2211
199,CTDC_polarizability.G3,2211
519,CTriad_g2.g6.g2,2211
520,CTriad_g2.g6.g3,2211
521,CTriad_g2.g6.g4,2211
653,CTriad_g6.g1.g4,2211
654,CTriad_g6.g1.g5,2211
655,CTriad_g6.g1.g6,2211
656,CTriad_g6.g2.g1,2211
657,CTriad_g6.g2.g2,2211
658,CTriad_g6.g2.g3,2211
659,CTriad_g6.g2.g4,2211
660,CTriad_g6.g2.g5,2211
661,CTriad_g6.g2.g6,2211
652,CTriad_g6.g1.g3,2211
662,CTriad_g6.g3.g1,2211
664,CTriad_g6.g3.g3,2211
665,CTriad_g6.g3.g4,2211
666,CTriad_g6.g3.g5,2211
667,CTriad_g6.g3.g6,2211
668,CTriad_g6.g3.g7,2211
669,CTriad_g6.g4.g1,2211
670,CTriad_g6.g4.g2,2211
671,CTriad_g6.g4.g3,2211
672,CTriad_g6.g4.g4,2211
663,CTriad_g6.g3.g2,2211
651,CTriad_g6.g1.g2,2211
650,CTriad_g6.g1.g1,2211
649,CTriad_g5.g7.g5,2211
628,CTriad_g5.g3.g7,2211
629,CTriad_g5.g4.g1,2211
630,CTriad_g5.g4.g2,2211
631,CTriad_g5.g4.g3,2211
632,CTriad_g5.g4.g4,2211
633,CTriad_g5.g4.g5,2211
634,CTriad_g5.g4.g6,2211
635,CTriad_g5.g5.g1,2211
636,CTriad_g5.g5.g2,2211
637,CTriad_g5.g5.g3,2211
638,CTriad_g5.g5.g4,2211
639,CTriad_g5.g5.g5,2211
640,CTriad_g5.g5.g6,2211
641,CTriad_g5.g5.g7,2211
642,CTriad_g5.g6.g1,2211
643,CTriad_g5.g6.g2,2211
644,CTriad_g5.g6.g3,2211
645,CTriad_g5.g6.g4,2211
646,CTriad_g5.g6.g5,2211
647,CTriad_g5.g7.g1,2211
648,CTriad_g5.g7.g2,2211
673,CTriad_g6.g4.g5,2211
674,CTriad_g6.g4.g6,2211
675,CTriad_g6.g5.g1,2211
676,CTriad_g6.g5.g2,2211
702,CTriad_g7.g5.g3,2211
703,CTriad_g7.g5.g4,2211
704,CTriad_g7.g5.g5,2211
706,DDE_AC,2211
708,DDE_AE,2211
709,DDE_AF,2211
710,DDE_AG,2211
712,DDE_AI,2211
714,DDE_AL,2211
715,DDE_AM,2211
716,DDE_AN,2211
721,DDE_AT,2211
723,DDE_AW,2211
724,DDE_AY,2211
725,DDE_CA,2211
728,DDE_CE,2211
729,DDE_CF,2211
731,DDE_CH,2211
732,DDE_CI,2211
733,DDE_CK,2211
735,DDE_CM,2211
701,CTriad_g7.g5.g2,2211
627,CTriad_g5.g3.g6,2211
700,CTriad_g7.g5.g1,2211
698,CTriad_g7.g3.g5,2211
677,CTriad_g6.g5.g3,2211
678,CTriad_g6.g5.g4,2211
679,CTriad_g6.g5.g5,2211
680,CTriad_g6.g5.g6,2211
681,CTriad_g6.g6.g1,2211
682,CTriad_g6.g6.g2,2211
683,CTriad_g6.g6.g3,2211
684,CTriad_g6.g6.g5,2211
685,CTriad_g6.g6.g6,2211
686,CTriad_g7.g1.g1,2211
687,CTriad_g7.g1.g2,2211
688,CTriad_g7.g1.g3,2211
689,CTriad_g7.g1.g6,2211
690,CTriad_g7.g2.g1,2211
691,CTriad_g7.g2.g2,2211
692,CTriad_g7.g2.g3,2211
693,CTriad_g7.g2.g5,2211
694,CTriad_g7.g3.g1,2211
695,CTriad_g7.g3.g2,2211
696,CTriad_g7.g3.g3,2211
697,CTriad_g7.g3.g4,2211
699,CTriad_g7.g3.g7,2211
1225,DPC_IE,2211
626,CTriad_g5.g3.g5,2211
624,CTriad_g5.g3.g3,2211
549,CTriad_g3.g4.g3,2211
550,CTriad_g3.g4.g4,2211
552,CTriad_g3.g4.g6,2211
553,CTriad_g3.g5.g1,2211
554,CTriad_g3.g5.g2,2211
555,CTriad_g3.g5.g3,2211
556,CTriad_g3.g5.g4,2211
557,CTriad_g3.g5.g5,2211
558,CTriad_g3.g5.g6,2211
548,CTriad_g3.g4.g2,2211
559,CTriad_g3.g5.g7,2211
561,CTriad_g3.g6.g2,2211
562,CTriad_g3.g6.g3,2211
564,CTriad_g3.g6.g5,2211
565,CTriad_g3.g6.g6,2211
566,CTriad_g3.g7.g1,2211
567,CTriad_g3.g7.g2,2211
568,CTriad_g3.g7.g3,2211
569,CTriad_g3.g7.g4,2211
570,CTriad_g3.g7.g5,2211
560,CTriad_g3.g6.g1,2211
547,CTriad_g3.g4.g1,2211
546,CTriad_g3.g3.g6,2211
545,CTriad_g3.g3.g5,2211
522,CTriad_g2.g6.g5,2211
523,CTriad_g2.g6.g6,2211
524,CTriad_g2.g7.g1,2211
525,CTriad_g2.g7.g2,2211
526,CTriad_g2.g7.g3,2211
527,CTriad_g2.g7.g5,2211
528,CTriad_g2.g7.g6,2211
529,CTriad_g3.g1.g1,2211
530,CTriad_g3.g1.g2,2211
531,CTriad_g3.g1.g3,2211
532,CTriad_g3.g1.g4,2211
533,CTriad_g3.g1.g5,2211
534,CTriad_g3.g1.g6,2211
536,CTriad_g3.g2.g2,2211
537,CTriad_g3.g2.g3,2211
538,CTriad_g3.g2.g4,2211
539,CTriad_g3.g2.g5,2211
541,CTriad_g3.g3.g1,2211
542,CTriad_g3.g3.g2,2211
543,CTriad_g3.g3.g3,2211
544,CTriad_g3.g3.g4,2211
571,CTriad_g4.g1.g1,2211
573,CTriad_g4.g1.g3,2211
574,CTriad_g4.g1.g4,2211
575,CTriad_g4.g1.g5,2211
602,CTriad_g4.g6.g2,2211
603,CTriad_g4.g6.g3,2211
604,CTriad_g4.g6.g4,2211
605,CTriad_g4.g6.g5,2211
606,CTriad_g4.g6.g6,2211
607,CTriad_g4.g7.g5,2211
608,CTriad_g5.g1.g1,2211
609,CTriad_g5.g1.g2,2211
610,CTriad_g5.g1.g3,2211
611,CTriad_g5.g1.g4,2211
612,CTriad_g5.g1.g5,2211
613,CTriad_g5.g1.g6,2211
614,CTriad_g5.g1.g7,2211
615,CTriad_g5.g2.g1,2211
616,CTriad_g5.g2.g2,2211
618,CTriad_g5.g2.g4,2211
619,CTriad_g5.g2.g5,2211
620,CTriad_g5.g2.g6,2211
621,CTriad_g5.g2.g7,2211
622,CTriad_g5.g3.g1,2211
623,CTriad_g5.g3.g2,2211
601,CTriad_g4.g6.g1,2211
625,CTriad_g5.g3.g4,2211
600,CTriad_g4.g5.g6,2211
598,CTriad_g4.g5.g4,2211
576,CTriad_g4.g1.g6,2211
577,CTriad_g4.g2.g1,2211
578,CTriad_g4.g2.g2,2211
579,CTriad_g4.g2.g3,2211
580,CTriad_g4.g2.g4,2211
582,CTriad_g4.g2.g6,2211
583,CTriad_g4.g3.g1,2211
584,CTriad_g4.g3.g2,2211
585,CTriad_g4.g3.g3,2211
586,CTriad_g4.g3.g4,2211
587,CTriad_g4.g3.g5,2211
588,CTriad_g4.g3.g6,2211
589,CTriad_g4.g4.g1,2211
590,CTriad_g4.g4.g2,2211
591,CTriad_g4.g4.g3,2211
592,CTriad_g4.g4.g4,2211
593,CTriad_g4.g4.g5,2211
594,CTriad_g4.g4.g6,2211
595,CTriad_g4.g5.g1,2211
596,CTriad_g4.g5.g2,2211
597,CTriad_g4.g5.g3,2211
599,CTriad_g4.g5.g5,2211
1226,DPC_IF,2211
1227,DPC_IG,2211
1228,DPC_II,2211
1774,KSCTriad_g5.g4.g2.gap0,2211
1775,KSCTriad_g5.g4.g3.gap0,2211
1776,KSCTriad_g5.g4.g4.gap0,2211
1777,KSCTriad_g5.g4.g5.gap0,2211
1778,KSCTriad_g5.g4.g6.gap0,2211
1779,KSCTriad_g5.g5.g1.gap0,2211
1780,KSCTriad_g5.g5.g2.gap0,2211
1781,KSCTriad_g5.g5.g3.gap0,2211
1782,KSCTriad_g5.g5.g4.gap0,2211
1773,KSCTriad_g5.g4.g1.gap0,2211
1783,KSCTriad_g5.g5.g5.gap0,2211
1785,KSCTriad_g5.g5.g7.gap0,2211
1786,KSCTriad_g5.g6.g1.gap0,2211
1787,KSCTriad_g5.g6.g2.gap0,2211
1788,KSCTriad_g5.g6.g3.gap0,2211
1789,KSCTriad_g5.g6.g4.gap0,2211
1790,KSCTriad_g5.g6.g5.gap0,2211
1791,KSCTriad_g5.g7.g1.gap0,2211
1792,KSCTriad_g5.g7.g2.gap0,2211
1793,KSCTriad_g5.g7.g5.gap0,2211
1784,KSCTriad_g5.g5.g6.gap0,2211
1772,KSCTriad_g5.g3.g7.gap0,2211
1771,KSCTriad_g5.g3.g6.gap0,2211
1770,KSCTriad_g5.g3.g5.gap0,2211
1749,KSCTriad_g4.g6.g5.gap0,2211
1750,KSCTriad_g4.g6.g6.gap0,2211
1751,KSCTriad_g4.g7.g5.gap0,2211
1752,KSCTriad_g5.g1.g1.gap0,2211
1753,KSCTriad_g5.g1.g2.gap0,2211
1754,KSCTriad_g5.g1.g3.gap0,2211
1755,KSCTriad_g5.g1.g4.gap0,2211
1756,KSCTriad_g5.g1.g5.gap0,2211
1757,KSCTriad_g5.g1.g6.gap0,2211
1758,KSCTriad_g5.g1.g7.gap0,2211
1759,KSCTriad_g5.g2.g1.gap0,2211
1760,KSCTriad_g5.g2.g2.gap0,2211
1761,KSCTriad_g5.g2.g3.gap0,2211
1762,KSCTriad_g5.g2.g4.gap0,2211
1763,KSCTriad_g5.g2.g5.gap0,2211
1764,KSCTriad_g5.g2.g6.gap0,2211
1765,KSCTriad_g5.g2.g7.gap0,2211
1766,KSCTriad_g5.g3.g1.gap0,2211
1767,KSCTriad_g5.g3.g2.gap0,2211
1768,KSCTriad_g5.g3.g3.gap0,2211
1769,KSCTriad_g5.g3.g4.gap0,2211
1794,KSCTriad_g6.g1.g1.gap0,2211
1748,KSCTriad_g4.g6.g4.gap0,2211
1795,KSCTriad_g6.g1.g2.gap0,2211
1797,KSCTriad_g6.g1.g4.gap0,2211
1823,KSCTriad_g6.g5.g5.gap0,2211
1824,KSCTriad_g6.g5.g6.gap0,2211
1825,KSCTriad_g6.g6.g1.gap0,2211
1826,KSCTriad_g6.g6.g2.gap0,2211
1827,KSCTriad_g6.g6.g3.gap0,2211
1828,KSCTriad_g6.g6.g5.gap0,2211
3658,OVP_Small_C4,2211
1830,KSCTriad_g7.g1.g1.gap0,2211
1831,KSCTriad_g7.g1.g2.gap0,2211
1822,KSCTriad_g6.g5.g4.gap0,2211
1832,KSCTriad_g7.g1.g3.gap0,2211
1834,KSCTriad_g7.g2.g1.gap0,2211
1835,KSCTriad_g7.g2.g2.gap0,2211
1836,KSCTriad_g7.g2.g3.gap0,2211
1837,KSCTriad_g7.g2.g5.gap0,2211
1838,KSCTriad_g7.g3.g1.gap0,2211
1839,KSCTriad_g7.g3.g2.gap0,2211
1840,KSCTriad_g7.g3.g3.gap0,2211
1841,KSCTriad_g7.g3.g4.gap0,2211
1842,KSCTriad_g7.g3.g5.gap0,2211
1833,KSCTriad_g7.g1.g6.gap0,2211
1821,KSCTriad_g6.g5.g3.gap0,2211
1820,KSCTriad_g6.g5.g2.gap0,2211
1819,KSCTriad_g6.g5.g1.gap0,2211
1798,KSCTriad_g6.g1.g5.gap0,2211
1799,KSCTriad_g6.g1.g6.gap0,2211
1800,KSCTriad_g6.g2.g1.gap0,2211
1801,KSCTriad_g6.g2.g2.gap0,2211
1802,KSCTriad_g6.g2.g3.gap0,2211
1803,KSCTriad_g6.g2.g4.gap0,2211
1804,KSCTriad_g6.g2.g5.gap0,2211
1805,KSCTriad_g6.g2.g6.gap0,2211
1806,KSCTriad_g6.g3.g1.gap0,2211
1807,KSCTriad_g6.g3.g2.gap0,2211
1808,KSCTriad_g6.g3.g3.gap0,2211
1809,KSCTriad_g6.g3.g4.gap0,2211
1810,KSCTriad_g6.g3.g5.gap0,2211
1811,KSCTriad_g6.g3.g6.gap0,2211
1812,KSCTriad_g6.g3.g7.gap0,2211
1813,KSCTriad_g6.g4.g1.gap0,2211
1814,KSCTriad_g6.g4.g2.gap0,2211
1815,KSCTriad_g6.g4.g3.gap0,2211
1816,KSCTriad_g6.g4.g4.gap0,2211
1817,KSCTriad_g6.g4.g5.gap0,2211
1818,KSCTriad_g6.g4.g6.gap0,2211
1796,KSCTriad_g6.g1.g3.gap0,2211
1747,KSCTriad_g4.g6.g3.gap0,2211
1746,KSCTriad_g4.g6.g2.gap0,2211
1745,KSCTriad_g4.g6.g1.gap0,2211
1675,KSCTriad_g3.g1.g3.gap0,2211
1676,KSCTriad_g3.g1.g4.gap0,2211
1677,KSCTriad_g3.g1.g5.gap0,2211
1678,KSCTriad_g3.g1.g6.gap0,2211
1679,KSCTriad_g3.g2.g1.gap0,2211
1680,KSCTriad_g3.g2.g2.gap0,2211
1681,KSCTriad_g3.g2.g3.gap0,2211
1682,KSCTriad_g3.g2.g4.gap0,2211
1683,KSCTriad_g3.g2.g5.gap0,2211
1674,KSCTriad_g3.g1.g2.gap0,2211
1684,KSCTriad_g3.g2.g6.gap0,2211
1686,KSCTriad_g3.g3.g2.gap0,2211
1687,KSCTriad_g3.g3.g3.gap0,2211
1688,KSCTriad_g3.g3.g4.gap0,2211
1689,KSCTriad_g3.g3.g5.gap0,2211
1690,KSCTriad_g3.g3.g6.gap0,2211
1691,KSCTriad_g3.g4.g1.gap0,2211
1692,KSCTriad_g3.g4.g2.gap0,2211
1693,KSCTriad_g3.g4.g3.gap0,2211
