,feature name,rank
3210,CKSAAP_CE.gap3,2400
3211,CKSAAP_CF.gap3,2400
3212,CKSAAP_CG.gap3,2400
3213,CKSAAP_CH.gap3,2400
3203,CKSAAP_AT.gap3,2400
3214,CKSAAP_CI.gap3,2400
3190,CKSAAP_AE.gap3,2400
3188,CKSAAP_AC.gap3,2400
3167,CKSAAP_WV.gap2,2400
3168,CKSAAP_YA.gap2,2400
3169,CKSAAP_YC.gap2,2400
3170,CKSAAP_YD.gap2,2400
3171,CKSAAP_YE.gap2,2400
3172,CKSAAP_YF.gap2,2400
3173,CKSAAP_YG.gap2,2400
3175,CKSAAP_YI.gap2,2400
3176,CKSAAP_YK.gap2,2400
3189,CKSAAP_AD.gap3,2400
3177,CKSAAP_YL.gap2,2400
3179,CKSAAP_YN.gap2,2400
3180,CKSAAP_YP.gap2,2400
3181,CKSAAP_YQ.gap2,2400
3182,CKSAAP_YR.gap2,2400
3183,CKSAAP_YS.gap2,2400
3184,CKSAAP_YT.gap2,2400
3185,CKSAAP_YV.gap2,2400
3186,CKSAAP_YY.gap2,2400
3187,CKSAAP_AA.gap3,2400
3178,CKSAAP_YM.gap2,2400
3264,CKSAAP_EW.gap3,2400
3215,CKSAAP_CK.gap3,2400
3217,CKSAAP_CN.gap3,2400
3242,CKSAAP_DT.gap3,2400
3243,CKSAAP_DV.gap3,2400
3244,CKSAAP_DW.gap3,2400
3245,CKSAAP_DY.gap3,2400
3246,CKSAAP_EA.gap3,2400
3247,CKSAAP_EC.gap3,2400
3248,CKSAAP_ED.gap3,2400
3249,CKSAAP_EE.gap3,2400
3250,CKSAAP_EF.gap3,2400
3241,CKSAAP_DS.gap3,2400
3251,CKSAAP_EG.gap3,2400
3253,CKSAAP_EI.gap3,2400
3254,CKSAAP_EK.gap3,2400
3255,CKSAAP_EL.gap3,2400
3256,CKSAAP_EM.gap3,2400
3257,CKSAAP_EN.gap3,2400
3259,CKSAAP_EQ.gap3,2400
3260,CKSAAP_ER.gap3,2400
3261,CKSAAP_ES.gap3,2400
3262,CKSAAP_ET.gap3,2400
3252,CKSAAP_EH.gap3,2400
3216,CKSAAP_CL.gap3,2400
3240,CKSAAP_DR.gap3,2400
3238,CKSAAP_DP.gap3,2400
3218,CKSAAP_CP.gap3,2400
3219,CKSAAP_CQ.gap3,2400
3220,CKSAAP_CR.gap3,2400
3221,CKSAAP_CS.gap3,2400
3222,CKSAAP_CT.gap3,2400
3223,CKSAAP_CV.gap3,2400
3224,CKSAAP_CW.gap3,2400
3225,CKSAAP_CY.gap3,2400
3226,CKSAAP_DA.gap3,2400
3239,CKSAAP_DQ.gap3,2400
3227,CKSAAP_DC.gap3,2400
3229,CKSAAP_DE.gap3,2400
3230,CKSAAP_DF.gap3,2400
3231,CKSAAP_DG.gap3,2400
3232,CKSAAP_DH.gap3,2400
3233,CKSAAP_DI.gap3,2400
3234,CKSAAP_DK.gap3,2400
3235,CKSAAP_DL.gap3,2400
3236,CKSAAP_DM.gap3,2400
3237,CKSAAP_DN.gap3,2400
3228,CKSAAP_DD.gap3,2400
2263,CKSAAP_NL.gap0,2400
0,AAC_A,2400
2261,CKSAAP_NI.gap0,2400
969,DDE_NC,2400
970,DDE_ND,2400
971,DDE_NE,2400
972,DDE_NF,2400
974,DDE_NH,2400
975,DDE_NI,2400
976,DDE_NK,2400
977,DDE_NL,2400
978,DDE_NM,2400
979,DDE_NN,2400
980,DDE_NP,2400
981,DDE_NQ,2400
983,DDE_NS,2400
984,DDE_NT,2400
985,DDE_NV,2400
986,DDE_NW,2400
987,DDE_NY,2400
988,DDE_PA,2400
989,DDE_PC,2400
990,DDE_PD,2400
993,DDE_PG,2400
994,DDE_PH,2400
995,DDE_PI,2400
968,DDE_NA,2400
998,DDE_PM,2400
967,DDE_MY,2400
965,DDE_MV,2400
938,DDE_LM,2400
939,DDE_LN,2400
940,DDE_LP,2400
941,DDE_LQ,2400
944,DDE_LT,2400
945,DDE_LV,2400
946,DDE_LW,2400
947,DDE_LY,2400
949,DDE_MC,2400
950,DDE_MD,2400
951,DDE_ME,2400
952,DDE_MF,2400
953,DDE_MG,2400
954,DDE_MH,2400
955,DDE_MI,2400
956,DDE_MK,2400
957,DDE_ML,2400
958,DDE_MM,2400
959,DDE_MN,2400
960,DDE_MP,2400
961,DDE_MQ,2400
963,DDE_MS,2400
964,DDE_MT,2400
966,DDE_MW,2400
999,DDE_PN,2400
1001,DDE_PQ,2400
1003,DDE_PS,2400
1048,DDE_SA,2400
1049,DDE_SC,2400
1051,DDE_SE,2400
1052,DDE_SF,2400
1055,DDE_SI,2400
1056,DDE_SK,2400
1057,DDE_SL,2400
1060,DDE_SP,2400
1061,DDE_SQ,2400
1064,DDE_ST,2400
1065,DDE_SV,2400
1066,DDE_SW,2400
1067,DDE_SY,2400
1068,DDE_TA,2400
1070,DDE_TD,2400
1071,DDE_TE,2400
1072,DDE_TF,2400
1073,DDE_TG,2400
1074,DDE_TH,2400
1076,DDE_TK,2400
1077,DDE_TL,2400
1078,DDE_TM,2400
1080,DDE_TP,2400
1044,DDE_RT,2400
1042,DDE_RR,2400
1038,DDE_RM,2400
1035,DDE_RI,2400
1004,DDE_PT,2400
1006,DDE_PW,2400
1007,DDE_PY,2400
1008,DDE_QA,2400
1009,DDE_QC,2400
1010,DDE_QD,2400
1012,DDE_QF,2400
1014,DDE_QH,2400
1015,DDE_QI,2400
1016,DDE_QK,2400
1017,DDE_QL,2400
937,DDE_LL,2400
1019,DDE_QN,2400
1023,DDE_QS,2400
1024,DDE_QT,2400
1025,DDE_QV,2400
1026,DDE_QW,2400
1027,DDE_QY,2400
1029,DDE_RC,2400
1030,DDE_RD,2400
1031,DDE_RE,2400
1032,DDE_RF,2400
1033,DDE_RG,2400
1034,DDE_RH,2400
1021,DDE_QQ,2400
1081,DDE_TQ,2400
935,DDE_LI,2400
932,DDE_LF,2400
830,DDE_FD,2400
831,DDE_FE,2400
832,DDE_FF,2400
833,DDE_FG,2400
834,DDE_FH,2400
835,DDE_FI,2400
836,DDE_FK,2400
837,DDE_FL,2400
838,DDE_FM,2400
839,DDE_FN,2400
840,DDE_FP,2400
841,DDE_FQ,2400
842,DDE_FR,2400
843,DDE_FS,2400
845,DDE_FV,2400
846,DDE_FW,2400
847,DDE_FY,2400
849,DDE_GC,2400
850,DDE_GD,2400
851,DDE_GE,2400
853,DDE_GG,2400
854,DDE_GH,2400
855,DDE_GI,2400
829,DDE_FC,2400
858,DDE_GM,2400
828,DDE_FA,2400
826,DDE_EW,2400
799,DDE_DN,2400
800,DDE_DP,2400
801,DDE_DQ,2400
802,DDE_DR,2400
803,DDE_DS,2400
804,DDE_DT,2400
806,DDE_DW,2400
807,DDE_DY,2400
808,DDE_EA,2400
809,DDE_EC,2400
811,DDE_EE,2400
812,DDE_EF,2400
813,DDE_EG,2400
814,DDE_EH,2400
815,DDE_EI,2400
817,DDE_EL,2400
818,DDE_EM,2400
820,DDE_EP,2400
821,DDE_EQ,2400
822,DDE_ER,2400
823,DDE_ES,2400
824,DDE_ET,2400
825,DDE_EV,2400
827,DDE_EY,2400
859,DDE_GN,2400
860,DDE_GP,2400
861,DDE_GQ,2400
902,DDE_IR,2400
903,DDE_IS,2400
904,DDE_IT,2400
905,DDE_IV,2400
906,DDE_IW,2400
907,DDE_IY,2400
908,DDE_KA,2400
909,DDE_KC,2400
910,DDE_KD,2400
911,DDE_KE,2400
912,DDE_KF,2400
913,DDE_KG,2400
915,DDE_KI,2400
918,DDE_KM,2400
919,DDE_KN,2400
921,DDE_KQ,2400
923,DDE_KS,2400
925,DDE_KV,2400
927,DDE_KY,2400
928,DDE_LA,2400
929,DDE_LC,2400
930,DDE_LD,2400
931,DDE_LE,2400
901,DDE_IQ,2400
900,DDE_IP,2400
899,DDE_IN,2400
898,DDE_IM,2400
866,DDE_GW,2400
869,DDE_HC,2400
870,DDE_HD,2400
871,DDE_HE,2400
873,DDE_HG,2400
874,DDE_HH,2400
875,DDE_HI,2400
876,DDE_HK,2400
878,DDE_HM,2400
879,DDE_HN,2400
880,DDE_HP,2400
933,DDE_LG,2400
882,DDE_HR,2400
884,DDE_HT,2400
885,DDE_HV,2400
886,DDE_HW,2400
888,DDE_IA,2400
890,DDE_ID,2400
891,DDE_IE,2400
893,DDE_IG,2400
894,DDE_IH,2400
895,DDE_II,2400
896,DDE_IK,2400
897,DDE_IL,2400
883,DDE_HS,2400
798,DDE_DM,2400
1082,DDE_TR,2400
1087,DDE_TY,2400
1236,DPC_FL,2400
1237,DPC_FM,2400
1238,DPC_FN,2400
1239,DPC_FP,2400
1240,DPC_FQ,2400
1241,DPC_FR,2400
1242,DPC_FS,2400
1243,DPC_FT,2400
1244,DPC_FV,2400
1245,DPC_FY,2400
1246,DPC_GA,2400
1247,DPC_GC,2400
1248,DPC_GD,2400
1249,DPC_GE,2400
1250,DPC_GF,2400
1251,DPC_GG,2400
1252,DPC_GH,2400
1253,DPC_GI,2400
1254,DPC_GK,2400
1255,DPC_GL,2400
1256,DPC_GM,2400
1257,DPC_GN,2400
1258,DPC_GP,2400
1235,DPC_FK,2400
1259,DPC_GQ,2400
1234,DPC_FI,2400
1232,DPC_FG,2400
1209,DPC_ED,2400
1210,DPC_EE,2400
1211,DPC_EF,2400
1212,DPC_EG,2400
1213,DPC_EH,2400
1214,DPC_EI,2400
1215,DPC_EK,2400
1216,DPC_EL,2400
1217,DPC_EM,2400
1218,DPC_EN,2400
1219,DPC_EP,2400
1220,DPC_EQ,2400
1221,DPC_ER,2400
1222,DPC_ES,2400
1223,DPC_ET,2400
1224,DPC_EV,2400
1225,DPC_EW,2400
1226,DPC_EY,2400
1227,DPC_FA,2400
1228,DPC_FC,2400
1229,DPC_FD,2400
1230,DPC_FE,2400
1231,DPC_FF,2400
1233,DPC_FH,2400
1260,DPC_GR,2400
1261,DPC_GS,2400
1262,DPC_GT,2400
1291,DPC_II,2400
1292,DPC_IK,2400
1293,DPC_IL,2400
1294,DPC_IM,2400
1295,DPC_IN,2400
1296,DPC_IP,2400
1297,DPC_IQ,2400
1298,DPC_IR,2400
1299,DPC_IS,2400
1300,DPC_IT,2400
1301,DPC_IV,2400
1302,DPC_IW,2400
1303,DPC_IY,2400
1304,DPC_KA,2400
1305,DPC_KC,2400
1306,DPC_KD,2400
1307,DPC_KE,2400
1308,DPC_KF,2400
1309,DPC_KG,2400
1310,DPC_KH,2400
1311,DPC_KI,2400
1312,DPC_KK,2400
1313,DPC_KL,2400
1290,DPC_IH,2400
1289,DPC_IG,2400
1288,DPC_IF,2400
1287,DPC_IE,2400
1263,DPC_GV,2400
1264,DPC_GW,2400
1265,DPC_GY,2400
1266,DPC_HA,2400
1267,DPC_HC,2400
1268,DPC_HD,2400
1269,DPC_HE,2400
1270,DPC_HF,2400
1271,DPC_HG,2400
1272,DPC_HH,2400
1273,DPC_HI,2400
1208,DPC_EC,2400
1274,DPC_HK,2400
1276,DPC_HN,2400
1277,DPC_HP,2400
1278,DPC_HQ,2400
1279,DPC_HR,2400
1280,DPC_HS,2400
1281,DPC_HT,2400
1282,DPC_HV,2400
1283,DPC_HY,2400
1284,DPC_IA,2400
1285,DPC_IC,2400
1286,DPC_ID,2400
1275,DPC_HL,2400
1086,DDE_TW,2400
1207,DPC_EA,2400
1205,DPC_DW,2400
1120,DDE_WP,2400
1121,DDE_WQ,2400
1122,DDE_WR,2400
1123,DDE_WS,2400
1124,DDE_WT,2400
1125,DDE_WV,2400
1126,DDE_WW,2400
1127,DDE_WY,2400
1129,DDE_YC,2400
1130,DDE_YD,2400
1131,DDE_YE,2400
1132,DDE_YF,2400
1134,DDE_YH,2400
1135,DDE_YI,2400
1137,DDE_YL,2400
1138,DDE_YM,2400
1139,DDE_YN,2400
1142,DDE_YR,2400
1144,DDE_YT,2400
1145,DDE_YV,2400
1147,DDE_YY,2400
1148,DPC_AA,2400
1149,DPC_AC,2400
1119,DDE_WN,2400
1150,DPC_AD,2400
1118,DDE_WM,2400
1116,DDE_WK,2400
1088,DDE_VA,2400
1089,DDE_VC,2400
1090,DDE_VD,2400
1091,DDE_VE,2400
1092,DDE_VF,2400
1094,DDE_VH,2400
1095,DDE_VI,2400
1096,DDE_VK,2400
1097,DDE_VL,2400
1098,DDE_VM,2400
1099,DDE_VN,2400
1100,DDE_VP,2400
1104,DDE_VT,2400
1106,DDE_VW,2400
1107,DDE_VY,2400
1108,DDE_WA,2400
1109,DDE_WC,2400
1110,DDE_WD,2400
1111,DDE_WE,2400
1112,DDE_WF,2400
1113,DDE_WG,2400
1114,DDE_WH,2400
1115,DDE_WI,2400
1117,DDE_WL,2400
1151,DPC_AE,2400
1152,DPC_AF,2400
1153,DPC_AG,2400
1182,DPC_CR,2400
1183,DPC_CS,2400
1184,DPC_CT,2400
1185,DPC_CV,2400
1186,DPC_CY,2400
1187,DPC_DA,2400
1188,DPC_DC,2400
1189,DPC_DD,2400
1190,DPC_DE,2400
1191,DPC_DF,2400
1192,DPC_DG,2400
1193,DPC_DH,2400
1194,DPC_DI,2400
1195,DPC_DK,2400
1196,DPC_DL,2400
1197,DPC_DM,2400
1198,DPC_DN,2400
1199,DPC_DP,2400
1200,DPC_DQ,2400
1201,DPC_DR,2400
1202,DPC_DS,2400
1203,DPC_DT,2400
1204,DPC_DV,2400
1181,DPC_CQ,2400
1180,DPC_CP,2400
1179,DPC_CN,2400
1178,DPC_CM,2400
1154,DPC_AH,2400
1155,DPC_AI,2400
1156,DPC_AK,2400
1157,DPC_AL,2400
1158,DPC_AM,2400
1159,DPC_AN,2400
1160,DPC_AP,2400
1161,DPC_AQ,2400
1162,DPC_AR,2400
1163,DPC_AS,2400
1164,DPC_AT,2400
1206,DPC_DY,2400
1165,DPC_AV,2400
1167,DPC_AY,2400
1168,DPC_CA,2400
1169,DPC_CC,2400
1170,DPC_CD,2400
1171,DPC_CE,2400
1172,DPC_CF,2400
1173,DPC_CG,2400
1174,DPC_CH,2400
1175,DPC_CI,2400
1176,DPC_CK,2400
1177,DPC_CL,2400
1166,DPC_AW,2400
1314,DPC_KM,2400
797,DDE_DL,2400
795,DDE_DI,2400
473,CTriad_g1.g5.g3,2400
474,CTriad_g1.g5.g4,2400
475,CTriad_g1.g5.g5,2400
476,CTriad_g1.g5.g6,2400
477,CTriad_g1.g5.g7,2400
478,CTriad_g1.g6.g1,2400
479,CTriad_g1.g6.g2,2400
480,CTriad_g1.g6.g3,2400
481,CTriad_g1.g6.g4,2400
482,CTriad_g1.g6.g5,2400
483,CTriad_g1.g6.g6,2400
484,CTriad_g1.g6.g7,2400
485,CTriad_g1.g7.g1,2400
486,CTriad_g1.g7.g2,2400
487,CTriad_g1.g7.g3,2400
488,CTriad_g1.g7.g4,2400
489,CTriad_g1.g7.g5,2400
490,CTriad_g1.g7.g6,2400
491,CTriad_g2.g1.g1,2400
492,CTriad_g2.g1.g2,2400
493,CTriad_g2.g1.g3,2400
494,CTriad_g2.g1.g4,2400
495,CTriad_g2.g1.g5,2400
472,CTriad_g1.g5.g2,2400
496,CTriad_g2.g1.g6,2400
471,CTriad_g1.g5.g1,2400
469,CTriad_g1.g4.g6,2400
442,CTDT_solventaccess.Tr2332,2400
443,CTriad_g1.g1.g1,2400
445,CTriad_g1.g1.g3,2400
446,CTriad_g1.g1.g4,2400
448,CTriad_g1.g1.g6,2400
449,CTriad_g1.g1.g7,2400
450,CTriad_g1.g2.g1,2400
451,CTriad_g1.g2.g2,2400
452,CTriad_g1.g2.g3,2400
453,CTriad_g1.g2.g4,2400
454,CTriad_g1.g2.g5,2400
455,CTriad_g1.g2.g6,2400
456,CTriad_g1.g2.g7,2400
458,CTriad_g1.g3.g2,2400
459,CTriad_g1.g3.g3,2400
460,CTriad_g1.g3.g4,2400
461,CTriad_g1.g3.g5,2400
462,CTriad_g1.g3.g6,2400
464,CTriad_g1.g4.g1,2400
465,CTriad_g1.g4.g2,2400
466,CTriad_g1.g4.g3,2400
467,CTriad_g1.g4.g4,2400
468,CTriad_g1.g4.g5,2400
470,CTriad_g1.g4.g7,2400
497,CTriad_g2.g1.g7,2400
498,CTriad_g2.g2.g1,2400
499,CTriad_g2.g2.g2,2400
529,CTriad_g2.g6.g4,2400
530,CTriad_g2.g6.g5,2400
531,CTriad_g2.g6.g6,2400
532,CTriad_g2.g6.g7,2400
533,CTriad_g2.g7.g1,2400
534,CTriad_g2.g7.g2,2400
535,CTriad_g2.g7.g3,2400
536,CTriad_g2.g7.g4,2400
537,CTriad_g2.g7.g5,2400
538,CTriad_g2.g7.g6,2400
539,CTriad_g3.g1.g1,2400
540,CTriad_g3.g1.g2,2400
541,CTriad_g3.g1.g3,2400
542,CTriad_g3.g1.g4,2400
543,CTriad_g3.g1.g5,2400
544,CTriad_g3.g1.g6,2400
545,CTriad_g3.g1.g7,2400
547,CTriad_g3.g2.g2,2400
548,CTriad_g3.g2.g3,2400
549,CTriad_g3.g2.g4,2400
550,CTriad_g3.g2.g5,2400
551,CTriad_g3.g2.g6,2400
552,CTriad_g3.g2.g7,2400
528,CTriad_g2.g6.g3,2400
527,CTriad_g2.g6.g2,2400
526,CTriad_g2.g6.g1,2400
525,CTriad_g2.g5.g7,2400
500,CTriad_g2.g2.g3,2400
501,CTriad_g2.g2.g4,2400
502,CTriad_g2.g2.g5,2400
503,CTriad_g2.g2.g6,2400
504,CTriad_g2.g2.g7,2400
505,CTriad_g2.g3.g1,2400
506,CTriad_g2.g3.g2,2400
507,CTriad_g2.g3.g3,2400
508,CTriad_g2.g3.g4,2400
509,CTriad_g2.g3.g5,2400
510,CTriad_g2.g3.g6,2400
440,CTDT_solventaccess.Tr1221,2400
511,CTriad_g2.g3.g7,2400
513,CTriad_g2.g4.g2,2400
514,CTriad_g2.g4.g3,2400
515,CTriad_g2.g4.g4,2400
516,CTriad_g2.g4.g5,2400
517,CTriad_g2.g4.g6,2400
518,CTriad_g2.g4.g7,2400
519,CTriad_g2.g5.g1,2400
520,CTriad_g2.g5.g2,2400
521,CTriad_g2.g5.g3,2400
523,CTriad_g2.g5.g5,2400
524,CTriad_g2.g5.g6,2400
512,CTriad_g2.g4.g1,2400
553,CTriad_g3.g3.g1,2400
404,CTDT_hydrophobicity_PRAM900101.Tr1221,2400
397,CTDD_solventaccess.2.residue75,2400
86,CKSAAGP_negativecharger.aromatic.gap2,2400
87,CKSAAGP_negativecharger.postivecharger.gap2,2400
88,CKSAAGP_negativecharger.negativecharger.gap2,2400
96,CKSAAGP_alphaticr.aromatic.gap3,2400
101,CKSAAGP_aromatic.aromatic.gap3,2400
103,CKSAAGP_aromatic.negativecharger.gap3,2400
106,CKSAAGP_postivecharger.aromatic.gap3,2400
107,CKSAAGP_postivecharger.postivecharger.gap3,2400
111,CKSAAGP_negativecharger.aromatic.gap3,2400
113,CKSAAGP_negativecharger.negativecharger.gap3,2400
118,CKSAAGP_uncharger.negativecharger.gap3,2400
121,CKSAAGP_alphaticr.aromatic.gap4,2400
123,CKSAAGP_alphaticr.negativecharger.gap4,2400
124,CKSAAGP_alphaticr.uncharger.gap4,2400
125,CKSAAGP_aromatic.alphaticr.gap4,2400
126,CKSAAGP_aromatic.aromatic.gap4,2400
128,CKSAAGP_aromatic.negativecharger.gap4,2400
129,CKSAAGP_aromatic.uncharger.gap4,2400
133,CKSAAGP_postivecharger.negativecharger.gap4,2400
136,CKSAAGP_negativecharger.aromatic.gap4,2400
138,CKSAAGP_negativecharger.negativecharger.gap4,2400
139,CKSAAGP_negativecharger.uncharger.gap4,2400
140,CKSAAGP_uncharger.alphaticr.gap4,2400
85,CKSAAGP_negativecharger.alphaticr.gap2,2400
141,CKSAAGP_uncharger.aromatic.gap4,2400
83,CKSAAGP_postivecharger.negativecharger.gap2,2400
78,CKSAAGP_aromatic.negativecharger.gap2,2400
2,AAC_N,2400
4,AAC_C,2400
5,AAC_Q,2400
6,AAC_E,2400
16,AAC_T,2400
26,CKSAAGP_aromatic.aromatic.gap0,2400
36,CKSAAGP_negativecharger.aromatic.gap0,2400
38,CKSAAGP_negativecharger.negativecharger.gap0,2400
42,CKSAAGP_uncharger.postivecharger.gap0,2400
43,CKSAAGP_uncharger.negativecharger.gap0,2400
47,CKSAAGP_alphaticr.postivecharger.gap1,2400
51,CKSAAGP_aromatic.aromatic.gap1,2400
53,CKSAAGP_aromatic.negativecharger.gap1,2400
56,CKSAAGP_postivecharger.aromatic.gap1,2400
58,CKSAAGP_postivecharger.negativecharger.gap1,2400
61,CKSAAGP_negativecharger.aromatic.gap1,2400
62,CKSAAGP_negativecharger.postivecharger.gap1,2400
63,CKSAAGP_negativecharger.negativecharger.gap1,2400
68,CKSAAGP_uncharger.negativecharger.gap1,2400
69,CKSAAGP_uncharger.uncharger.gap1,2400
73,CKSAAGP_alphaticr.negativecharger.gap2,2400
74,CKSAAGP_alphaticr.uncharger.gap2,2400
76,CKSAAGP_aromatic.aromatic.gap2,2400
81,CKSAAGP_postivecharger.aromatic.gap2,2400
142,CKSAAGP_uncharger.postivecharger.gap4,2400
143,CKSAAGP_uncharger.negativecharger.gap4,2400
148,CKSAAGP_alphaticr.negativecharger.gap5,2400
305,CTDD_hydrophobicity_FASG890101.2.residue25,2400
314,CTDD_normwaalsvolume.1.residue0,2400
327,CTDD_normwaalsvolume.3.residue75,2400
329,CTDD_polarity.1.residue0,2400
330,CTDD_polarity.1.residue25,2400
331,CTDD_polarity.1.residue50,2400
332,CTDD_polarity.1.residue75,2400
333,CTDD_polarity.1.residue100,2400
337,CTDD_polarity.2.residue75,2400
343,CTDD_polarity.3.residue100,2400
346,CTDD_polarizability.1.residue50,2400
354,CTDD_polarizability.3.residue0,2400
355,CTDD_polarizability.3.residue25,2400
356,CTDD_polarizability.3.residue50,2400
357,CTDD_polarizability.3.residue75,2400
358,CTDD_polarizability.3.residue100,2400
359,CTDD_charge.1.residue0,2400
368,CTDD_charge.2.residue100,2400
377,CTDD_secondarystruct.1.residue75,2400
393,CTDD_solventaccess.1.residue100,2400
394,CTDD_solventaccess.2.residue0,2400
395,CTDD_solventaccess.2.residue25,2400
396,CTDD_solventaccess.2.residue50,2400
295,CTDD_hydrophobicity_ENGD860101.3.residue25,2400
288,CTDD_hydrophobicity_ENGD860101.1.residue100,2400
286,CTDD_hydrophobicity_ENGD860101.1.residue50,2400
278,CTDD_hydrophobicity_CASG920101.2.residue100,2400
151,CKSAAGP_aromatic.aromatic.gap5,2400
153,CKSAAGP_aromatic.negativecharger.gap5,2400
156,CKSAAGP_postivecharger.aromatic.gap5,2400
157,CKSAAGP_postivecharger.postivecharger.gap5,2400
158,CKSAAGP_postivecharger.negativecharger.gap5,2400
161,CKSAAGP_negativecharger.aromatic.gap5,2400
162,CKSAAGP_negativecharger.postivecharger.gap5,2400
163,CKSAAGP_negativecharger.negativecharger.gap5,2400
164,CKSAAGP_negativecharger.uncharger.gap5,2400
169,CKSAAGP_uncharger.uncharger.gap5,2400
175,CTDC_hydrophobicity_ARGP820101.G3,2400
398,CTDD_solventaccess.2.residue100,2400
179,CTDC_hydrophobicity_PONP930101.G1,2400
190,CTDC_hydrophobicity_FASG890101.G3,2400
194,CTDC_polarity.G1,2400
199,CTDC_polarizability.G3,2400
201,CTDC_charge.G2,2400
207,CTDC_solventaccess.G2,2400
213,CTDD_hydrophobicity_PRAM900101.1.residue100,2400
220,CTDD_hydrophobicity_PRAM900101.3.residue25,2400
223,CTDD_hydrophobicity_PRAM900101.3.residue100,2400
232,CTDD_hydrophobicity_ARGP820101.2.residue75,2400
233,CTDD_hydrophobicity_ARGP820101.2.residue100,2400
234,CTDD_hydrophobicity_ARGP820101.3.residue0,2400
181,CTDC_hydrophobicity_PONP930101.G3,2400
796,DDE_DK,2400
554,CTriad_g3.g3.g2,2400
556,CTriad_g3.g3.g4,2400
697,CTriad_g6.g4.g5,2400
698,CTriad_g6.g4.g6,2400
699,CTriad_g6.g4.g7,2400
700,CTriad_g6.g5.g1,2400
701,CTriad_g6.g5.g2,2400
702,CTriad_g6.g5.g3,2400
703,CTriad_g6.g5.g4,2400
704,CTriad_g6.g5.g5,2400
705,CTriad_g6.g5.g6,2400
706,CTriad_g6.g5.g7,2400
707,CTriad_g6.g6.g1,2400
708,CTriad_g6.g6.g2,2400
709,CTriad_g6.g6.g3,2400
710,CTriad_g6.g6.g4,2400
711,CTriad_g6.g6.g5,2400
712,CTriad_g6.g6.g6,2400
713,CTriad_g6.g7.g1,2400
714,CTriad_g6.g7.g2,2400
715,CTriad_g6.g7.g5,2400
716,CTriad_g7.g1.g1,2400
717,CTriad_g7.g1.g2,2400
718,CTriad_g7.g1.g3,2400
719,CTriad_g7.g1.g4,2400
696,CTriad_g6.g4.g4,2400
720,CTriad_g7.g1.g5,2400
695,CTriad_g6.g4.g3,2400
693,CTriad_g6.g4.g1,2400
670,CTriad_g5.g7.g2,2400
671,CTriad_g5.g7.g3,2400
672,CTriad_g5.g7.g4,2400
673,CTriad_g5.g7.g5,2400
674,CTriad_g6.g1.g1,2400
675,CTriad_g6.g1.g2,2400
676,CTriad_g6.g1.g3,2400
677,CTriad_g6.g1.g4,2400
678,CTriad_g6.g1.g5,2400
679,CTriad_g6.g1.g6,2400
680,CTriad_g6.g2.g1,2400
681,CTriad_g6.g2.g2,2400
682,CTriad_g6.g2.g3,2400
683,CTriad_g6.g2.g4,2400
684,CTriad_g6.g2.g5,2400
685,CTriad_g6.g2.g6,2400
686,CTriad_g6.g3.g1,2400
687,CTriad_g6.g3.g2,2400
688,CTriad_g6.g3.g3,2400
689,CTriad_g6.g3.g4,2400
690,CTriad_g6.g3.g5,2400
691,CTriad_g6.g3.g6,2400
692,CTriad_g6.g3.g7,2400
694,CTriad_g6.g4.g2,2400
721,CTriad_g7.g1.g6,2400
722,CTriad_g7.g2.g1,2400
723,CTriad_g7.g2.g2,2400
759,DDE_AN,2400
764,DDE_AT,2400
765,DDE_AV,2400
766,DDE_AW,2400
767,DDE_AY,2400
768,DDE_CA,2400
769,DDE_CC,2400
770,DDE_CD,2400
771,DDE_CE,2400
773,DDE_CG,2400
775,DDE_CI,2400
776,DDE_CK,2400
778,DDE_CM,2400
779,DDE_CN,2400
781,DDE_CQ,2400
782,DDE_CR,2400
784,DDE_CT,2400
785,DDE_CV,2400
786,DDE_CW,2400
789,DDE_DC,2400
791,DDE_DE,2400
792,DDE_DF,2400
793,DDE_DG,2400
758,DDE_AM,2400
750,DDE_AD,2400
749,DDE_AC,2400
748,DDE_AA,2400
724,CTriad_g7.g2.g3,2400
725,CTriad_g7.g2.g4,2400
726,CTriad_g7.g2.g5,2400
727,CTriad_g7.g3.g1,2400
728,CTriad_g7.g3.g2,2400
729,CTriad_g7.g3.g3,2400
730,CTriad_g7.g3.g4,2400
731,CTriad_g7.g3.g5,2400
732,CTriad_g7.g3.g6,2400
733,CTriad_g7.g3.g7,2400
734,CTriad_g7.g4.g1,2400
669,CTriad_g5.g7.g1,2400
735,CTriad_g7.g4.g2,2400
737,CTriad_g7.g4.g5,2400
738,CTriad_g7.g5.g1,2400
739,CTriad_g7.g5.g2,2400
740,CTriad_g7.g5.g3,2400
741,CTriad_g7.g5.g4,2400
742,CTriad_g7.g5.g5,2400
743,CTriad_g7.g5.g6,2400
744,CTriad_g7.g6.g2,2400
745,CTriad_g7.g6.g4,2400
746,CTriad_g7.g6.g5,2400
747,CTriad_g7.g7.g5,2400
736,CTriad_g7.g4.g3,2400
555,CTriad_g3.g3.g3,2400
668,CTriad_g5.g6.g7,2400
666,CTriad_g5.g6.g5,2400
585,CTriad_g3.g7.g5,2400
586,CTriad_g3.g7.g6,2400
587,CTriad_g4.g1.g1,2400
589,CTriad_g4.g1.g3,2400
590,CTriad_g4.g1.g4,2400
591,CTriad_g4.g1.g5,2400
